time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000003, for key: key0000000000003"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000049, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000049, for key: key0000000000049"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000059, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000059, for key: key0000000000059"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000093, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000093, for key: key0000000000093"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000026, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000026, for key: key0000000000026"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000073, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000073, for key: key0000000000073"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000055, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000055, for key: key0000000000055"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000084, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000084, for key: key0000000000084"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000051, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000051, for key: key0000000000051"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000040, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000040, for key: key0000000000040"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000091, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000091, for key: key0000000000091"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000089, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000089, for key: key0000000000089"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000028, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000028, for key: key0000000000028"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000092, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000092, for key: key0000000000092"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000015, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000015, for key: key0000000000015"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000004, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000004, for key: key0000000000004"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000100, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000100, for key: key0000000000100"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000046, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000046, for key: key0000000000046"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000079, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000079, for key: key0000000000079"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000048, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000048, for key: key0000000000048"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000068, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000068, for key: key0000000000068"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000076, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000076, for key: key0000000000076"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000096, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000096, for key: key0000000000096"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000021, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000021, for key: key0000000000021"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000001, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000001, for key: key0000000000001"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000086, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000086, for key: key0000000000086"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000067, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000067, for key: key0000000000067"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000016, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000016, for key: key0000000000016"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000097, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000097, for key: key0000000000097"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000098, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000098, for key: key0000000000098"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000022, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000022, for key: key0000000000022"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000053, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000053, for key: key0000000000053"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000033, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000033, for key: key0000000000033"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000034, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000034, for key: key0000000000034"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000050, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000050, for key: key0000000000050"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000054, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000054, for key: key0000000000054"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000056, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000056, for key: key0000000000056"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000085, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000085, for key: key0000000000085"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000099, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000099, for key: key0000000000099"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000023, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000023, for key: key0000000000023"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000095, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000095, for key: key0000000000095"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000007, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000007, for key: key0000000000007"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000042, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000042, for key: key0000000000042"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000012, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000012, for key: key0000000000012"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000063, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000063, for key: key0000000000063"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000070, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000070, for key: key0000000000070"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000018, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000018, for key: key0000000000018"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000008, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000008, for key: key0000000000008"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000090, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000090, for key: key0000000000090"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000041, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000041, for key: key0000000000041"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000035, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000035, for key: key0000000000035"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000083, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000083, for key: key0000000000083"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000060, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000060, for key: key0000000000060"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000066, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000066, for key: key0000000000066"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000064, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000064, for key: key0000000000064"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000013, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000013, for key: key0000000000013"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000078, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000078, for key: key0000000000078"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000044, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000044, for key: key0000000000044"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000010, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000010, for key: key0000000000010"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000027, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000027, for key: key0000000000027"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000030, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000030, for key: key0000000000030"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000037, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000037, for key: key0000000000037"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000087, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000087, for key: key0000000000087"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000088, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000088, for key: key0000000000088"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000025, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000025, for key: key0000000000025"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000062, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000062, for key: key0000000000062"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000006, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000006, for key: key0000000000006"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000065, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000065, for key: key0000000000065"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000069, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000069, for key: key0000000000069"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000058, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000058, for key: key0000000000058"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000036, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000036, for key: key0000000000036"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000043, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Get command successful found value: val0000000000043, for key: key0000000000043"
time="2021-03-11T16:30:43-06:00" level=info msg="Del command given for key: key0000000000024, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000024, removing offset 0"
time="2021-03-11T16:30:43-06:00" level=info msg="After removing off for key key0000000000024, -1"
time="2021-03-11T16:30:43-06:00" level=info msg="Delete called for key key0000000000024"
time="2021-03-11T16:30:43-06:00" level=info msg="Del command given for key: key0000000000019, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000019, removing offset 35"
time="2021-03-11T16:30:43-06:00" level=info msg="After removing off for key key0000000000019, -1"
time="2021-03-11T16:30:43-06:00" level=info msg="Delete called for key key0000000000019"
time="2021-03-11T16:30:43-06:00" level=info msg="Del command given for key: key0000000000011, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000011, removing offset 70"
time="2021-03-11T16:30:43-06:00" level=info msg="After removing off for key key0000000000011, -1"
time="2021-03-11T16:30:43-06:00" level=info msg="Delete called for key key0000000000011"
time="2021-03-11T16:30:43-06:00" level=info msg="Del command given for key: key0000000000081, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000081, removing offset 105"
time="2021-03-11T16:30:43-06:00" level=info msg="After removing off for key key0000000000081, -1"
time="2021-03-11T16:30:43-06:00" level=info msg="Delete called for key key0000000000081"
time="2021-03-11T16:30:43-06:00" level=info msg="Del command given for key: key0000000000077, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000077, removing offset 140"
time="2021-03-11T16:30:43-06:00" level=info msg="After removing off for key key0000000000077, -1"
time="2021-03-11T16:30:43-06:00" level=info msg="Delete called for key key0000000000077"
time="2021-03-11T16:30:43-06:00" level=info msg="Del command given for key: key0000000000080, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000080, removing offset 175"
time="2021-03-11T16:30:43-06:00" level=info msg="After removing off for key key0000000000080, -1"
time="2021-03-11T16:30:43-06:00" level=info msg="Delete called for key key0000000000080"
time="2021-03-11T16:30:43-06:00" level=info msg="Del command given for key: key0000000000074, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000074, removing offset 210"
time="2021-03-11T16:30:43-06:00" level=info msg="After removing off for key key0000000000074, -1"
time="2021-03-11T16:30:43-06:00" level=info msg="Delete called for key key0000000000074"
time="2021-03-11T16:30:43-06:00" level=info msg="Del command given for key: key0000000000032, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000032, removing offset 245"
time="2021-03-11T16:30:43-06:00" level=info msg="After removing off for key key0000000000032, -1"
time="2021-03-11T16:30:43-06:00" level=info msg="Delete called for key key0000000000032"
time="2021-03-11T16:30:43-06:00" level=info msg="Del command given for key: key0000000000045, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000045, removing offset 280"
time="2021-03-11T16:30:43-06:00" level=info msg="After removing off for key key0000000000045, -1"
time="2021-03-11T16:30:43-06:00" level=info msg="Delete called for key key0000000000045"
time="2021-03-11T16:30:43-06:00" level=info msg="Del command given for key: key0000000000061, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000061, removing offset 315"
time="2021-03-11T16:30:43-06:00" level=info msg="After removing off for key key0000000000061, -1"
time="2021-03-11T16:30:43-06:00" level=info msg="Delete called for key key0000000000061"
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000024, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Log items flushing, threshold 10 met or shutdown signal given."
time="2021-03-11T16:30:43-06:00" level=info msg="Read for key key0000000000024 was not in cache, reading disk"
time="2021-03-11T16:30:43-06:00" level=error msg="Unable to read key value."
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000019, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Read for key key0000000000019 was not in cache, reading disk"
time="2021-03-11T16:30:43-06:00" level=error msg="Unable to read key value."
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000011, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Read for key key0000000000011 was not in cache, reading disk"
time="2021-03-11T16:30:43-06:00" level=error msg="Unable to read key value."
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000081, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Log items flushed"
time="2021-03-11T16:30:43-06:00" level=info msg="Read for key key0000000000081 was not in cache, reading disk"
time="2021-03-11T16:30:43-06:00" level=error msg="Unable to read key value."
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000077, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Read for key key0000000000077 was not in cache, reading disk"
time="2021-03-11T16:30:43-06:00" level=error msg="Unable to read key value."
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000080, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Read for key key0000000000080 was not in cache, reading disk"
time="2021-03-11T16:30:43-06:00" level=error msg="Unable to read key value."
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000074, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Read for key key0000000000074 was not in cache, reading disk"
time="2021-03-11T16:30:43-06:00" level=error msg="Unable to read key value."
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000032, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Read for key key0000000000032 was not in cache, reading disk"
time="2021-03-11T16:30:43-06:00" level=error msg="Unable to read key value."
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000045, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Read for key key0000000000045 was not in cache, reading disk"
time="2021-03-11T16:30:43-06:00" level=error msg="Unable to read key value."
time="2021-03-11T16:30:43-06:00" level=info msg="Get command given for key: key0000000000061, value: "
time="2021-03-11T16:30:43-06:00" level=info msg="Read for key key0000000000061 was not in cache, reading disk"
time="2021-03-11T16:30:43-06:00" level=error msg="Unable to read key value."
time="2021-03-11T16:30:43-06:00" level=info msg="Shutting down kvStore saving any remaining data."
time="2021-03-11T16:30:43-06:00" level=info msg="Log items flushing, threshold 10 met or shutdown signal given."
time="2021-03-11T16:30:43-06:00" level=info msg="Log items flushed"
time="2021-03-11T16:30:43-06:00" level=info msg="Shutting down, closed indexBuffer channel."
time="2021-03-11T16:30:43-06:00" level=info msg="Creating checkpoint for index."
time="2021-03-11T16:30:43-06:00" level=info msg="Last offset was 3465"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000074"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000017"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000017, removing offset 805"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000089"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000089, removing offset 1365"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000015"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000015, removing offset 1470"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000083"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000083, removing offset 2765"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000065"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000065, removing offset 3325"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000009"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000009, removing offset 595"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000038"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000038, removing offset 945"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000059"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000059, removing offset 1050"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000040"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000040, removing offset 1295"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000091"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000091, removing offset 1330"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000004"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000004, removing offset 1505"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000100"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000100, removing offset 1540"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000048"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000048, removing offset 1645"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000044"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000044, removing offset 2975"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000027"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000027, removing offset 3045"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000037"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000037, removing offset 3115"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000062"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000062, removing offset 3255"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000094"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000094, removing offset 420"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000055"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000055, removing offset 1190"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000076"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000076, removing offset 1715"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000086"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000086, removing offset 1855"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000033"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000033, removing offset 2100"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000034"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000034, removing offset 2135"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000078"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000078, removing offset 2940"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000019"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000031"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000031, removing offset 385"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000005"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000005, removing offset 840"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000095"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000095, removing offset 2380"
time="2021-03-11T16:30:43-06:00" level=info msg="offsets found in index cache for key key0000000000007"
time="2021-03-11T16:30:43-06:00" level=info msg="Reading persistent file."
time="2021-03-11T16:30:43-06:00" level=info msg="Found correct offset for key key0000000000007, removing offset 2415"
